skill_group_id,description_it
22b15dc4-4262-556f-b4d8-bf0b2d6495ff,La terapia e la riabilitazione sono lo studio del ripristino di condizioni fisiche normali nelle persone rese inabili da una disabilità temporanea o permanente. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Programmi per dietisti Massaggio terapeutico Nutrizione/Dietetica Terapia occupazionale Fisioterapia Riabilitazione Logopedia  === Esclusioni Lo studio della psicoterapia è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0313 'Psicologia'. Lo studio della scienza della nutrizione è escluso da questo campo di dettaglio e incluso nel campo ristretto 051 'Scienze biologiche e affini'.
abccda41-b73d-5183-a20a-e69c9e24cf69,"La farmacia è lo studio dei farmaci e dei loro effetti sugli esseri umani. Include la loro preparazione, dispensazione e somministrazione. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Farmacia con dispensazione Farmacia  === Esclusioni Lo studio della farmacologia è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0511 'Biologia'."
f7e10d9c-236f-5f46-a4d3-be3d82433853,"La medicina tradizionale e complementare è lo studio della medicina alternativa. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Agopuntura e medicina orientale Aromaterapia Medicina ayurvedica Erboristeria Erbologia Medicina olistica Medicina omeopatica Medicina tradizionale, ad esempio cinese"
aa45c6c5-3057-574a-a5b4-0d1db7fdd6bc,L'assistenza agli anziani e agli adulti disabili è lo studio dell'assistenza non medica agli anziani e ai disabili. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Assistenza agli anziani Assistenza non medica agli adulti disabili Cura personale degli adulti  === Esclusioni Lo studio dell'assistenza sanitaria agli anziani e ai disabili è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0913 'Infermieristica e ostetricia'.
9a99da99-4507-5e70-bc84-1be765543ceb,I servizi di assistenza all'infanzia e alla gioventù sono lo studio dello sviluppo e dell'assistenza non medica a bambini e giovani. Includono lo studio delle attività ricreative e del tempo libero come servizio sociale per bambini in età scolare e giovani adulti. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Assistenza all'infanzia Programmi ricreativi per l'infanzia Asili diurni Assistenza non medica ai bambini disabili Servizi per la gioventù Programmi per operatori giovanili  === Esclusioni Lo studio dell'educazione della prima infanzia nelle scuole dell'infanzia è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0112 'Formazione degli insegnanti di scuola dell'infanzia'. Lo studio dell'assistenza sanitaria ai bambini è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0913 'Infermieristica e ostetricia'.
548d29fe-4bbb-5dc5-b5f5-f9635eb06cb2,"Il lavoro sociale e il counselling sono lo studio dei bisogni assistenziali delle comunità, di gruppi specifici e degli individui e dei modi appropriati per soddisfarli. Il focus è sull'assistenza sociale, con enfasi sulla politica e sulla pratica sociale. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Counselling per abuso di alcol e droghe Alcol, tabacco, droghe (conoscenze in materia) Supporto nelle crisi Consulenza familiare e matrimoniale Mobbing e maltrattamento (conoscenze in materia) Formazione per funzionari addetti alla libertà condizionale Formazione per funzionari addetti alla messa alla prova Politica sociale Pratica sociale Teoria sociale (applicata) Lavoro sociale (assistenza) Counselling professionale Orientamento professionale  === Esclusioni Lo studio della sociologia e delle scienze sociali è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0314 'Sociologia e studi culturali'. Gli studi che combinano assistenza sanitaria e assistenza sociale (ad es. per gli anziani) sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 0913 'Infermieristica e ostetricia'."
8c8d1e5a-afd1-5f2e-ac69-56f31a61376b,Sono classificati qui i programmi e le qualifiche interdisciplinari o ampi in cui il maggior tempo di apprendimento previsto è dedicato alla sanità e all'assistenza sociale.
16b05635-4db5-5b44-b2b0-e562c2c5e8b3,"I servizi domestici sono lo studio di vari servizi domestici, quali governo della casa, pulizia, lavanderia, cucito ecc. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Custodia, governo della casa e lavoratori dei servizi domestici Spazzacamino Pulizia Cucina (domestica) Scienze domestiche Lavaggio a secco Servizi funebri e scienze mortuarie Economia domestica Lavanderia Lavori di ago (domestici) Cucito (domestico) Pulizia delle finestre  === Inclusioni La pulizia è inclusa qui anche se rivolta alla pulizia di scuole, ospedali, fabbriche ecc.  === Esclusioni Lo studio della manutenzione degli edifici è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0732 'Edilizia e ingegneria civile'."
15e43c49-a314-5901-8a78-533b81f99d7b,I servizi di parrucchiere ed estetica sono lo studio della cura dei capelli e del corpo a fini estetici. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Barbiere Trattamenti estetici Cosmetologia (trucco) Fitness e controllo del peso Acconciatura Manicure Pedicure
f4421b58-5498-52ad-b675-36e069ec3f91,"I servizi alberghieri, di ristorazione e catering sono lo studio della fornitura di cibi, bevande, alloggio e servizi correlati presso alberghi, ristoranti ecc. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Catering Cucina (di tipo alberghiero e ristorativo) Preparazione di fast food Servizio di somministrazione di alimenti Servizi di ospitalità Studi alberghieri e di ristorazione Formazione per receptionist d'albergo Servizi alberghieri Servizio ai tavoli e al bar  === Esclusioni Lo studio della lavorazione degli alimenti (industriale) è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0721 'Lavorazione degli alimenti'. La formazione per receptionist (generale) è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0415 'Lavoro di segreteria e d'ufficio'."
7eea8021-5501-5fec-892b-a290c19449f7,"Lo sport è lo studio delle tecniche e delle competenze in uno sport prescelto. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Studi per allenatore sportivo Tecniche e competenze in uno sport prescelto Formazione di arbitri, giudici di gara e altri ufficiali sportivi  === Inclusioni L'attività di fantino è inclusa qui. Il gioco degli scacchi è incluso qui.  === Esclusioni La formazione degli insegnanti scolastici di educazione fisica (insegnanti di sport) è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0114 'Formazione degli insegnanti con specializzazione disciplinare'. I servizi di fitness sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 1012 'Servizi di parrucchiere ed estetica'."
f3ba253a-234a-5c91-afa1-6eb8eacd9be4,"I viaggi e il turismo sono lo studio del marketing e della pubblicità di destinazioni ed eventi turistici. Includono lo studio delle pratiche di biglietteria e prenotazione. Il tempo libero è lo studio delle attività ricreative e del tempo libero per individui e gruppi. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Discesa in corda doppia (arrampicata su corda) Attività basate sull'avventura Formazione del personale di terra (aeroporto) Guida turistica, accompagnamento di gruppi Ricreazione e tempo libero Programmi per i mestieri del turismo Servizi di agenzia di viaggi Viaggi e turismo Servizi di viaggio  === Inclusioni La formazione di base su come trattare i turisti è inclusa qui.  === Esclusioni Lo studio delle attività ricreative e del tempo libero per bambini in età scolare è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0922 'Servizi di assistenza all'infanzia e alla gioventù'."
d180d308-41c2-554e-b7ac-863b806a5854,"L'igiene pubblica è lo studio dei servizi alla comunità riguardanti gli elementi che influiscono sulla salute pubblica, quali gli standard igienici degli alimenti, l'approvvigionamento idrico, lo smaltimento di liquami e rifiuti e la pulizia delle strade. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Igiene della comunità Standard igienici Raccolta dei rifiuti Smaltimento di rifiuti/liquami Pulizia delle strade Approvvigionamento idrico (servizio) Gestione dei rifiuti"
d3e28a92-7bd6-5ba5-a2ee-224e41e01eaf,"La salute e sicurezza sul lavoro è lo studio del riconoscimento, della valutazione e del controllo dei fattori ambientali associati al luogo di lavoro. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Ergonomia (salute e sicurezza sul lavoro) Salute e sicurezza nel luogo di lavoro Benessere industriale Protezione del lavoro Sicurezza del lavoro Benessere dei lavoratori (sicurezza) Salute occupazionale e igiene industriale Sicurezza sul lavoro Gestione dello stress Ambiente di lavoro  === Esclusioni Lo studio della riabilitazione professionale e della terapia occupazionale è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0915 'Terapia e riabilitazione'. Lo studio del diritto del lavoro è escluso da questo campo di dettaglio e incluso in 0421 'Diritto'. Lo studio dell'ergonomia è escluso da questo campo di dettaglio se l'enfasi è posta sugli aspetti tecnici ed è incluso nel campo di dettaglio appropriato sotto 071 'Ingegneria e mestieri dell'ingegneria'."
f86ba719-e581-532f-a1f0-c7d7c2f5be68,"Le discipline militari e della difesa sono lo studio dei servizi alla comunità connessi alla guerra e alla difesa, concepiti per fornire formazione sui principi e sulla pratica della scienza militare. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Addestramento dell'aeronautica Addestramento dell'esercito Studi sulla difesa Scienza militare Addestramento della marina Teoria della guerra  === Esclusioni Il personale militare che partecipa a programmi non militari deve essere classificato in base al contenuto disciplinare del programma di formazione."
6d51aaf3-3fcd-5de9-9f4e-af70dc0602d9,"La protezione di persone e proprietà è lo studio dei servizi alla comunità riguardanti la protezione di beni e persone. Comprende la formazione nel lavoro di polizia, nella sicurezza pubblica, nella protezione antincendio e nella lotta agli incendi. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Sicurezza civile Programmi doganali Protezione antincendio (lotta agli incendi) Tecnologia antincendio Salvataggio (bagnini) Lavoro di polizia Studi di polizia Lavoro penitenziario Sicurezza pubblica Servizi di sicurezza e prevenzione delle perdite Vigilanza e guardia di sicurezza  === Esclusioni Lo studio del diritto è escluso da questo campo di dettaglio e incluso in 0421 'Diritto'. Lo studio della criminologia è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0314 'Sociologia e studi culturali'."
a2a788eb-0f93-5ccd-bcf5-8480d9a52ca8,"I trasporti sono lo studio della conduzione, della navigazione e della direzione di navi, treni, aeromobili e altre forme di trasporto. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Conduzione di aeromobili Controllo del traffico aereo Sicurezza del traffico aereo Formazione del personale di cabina Programmi di comunicazione (aerea, ferroviaria, stradale ecc.) Guida di gru e autocarri Programmi di guida Pilotaggio e navigazione Tecnologie di navigazione Servizio postale Operazioni ferroviarie Conduzione di veicoli stradali a motore Conduzione di navi Navigazione marittima Studi sui trasporti  === Esclusioni I programmi sui servizi di rete telefonica sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 0714 'Elettronica e automazione'. I programmi di servizio di centralino sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 0415 'Lavoro di segreteria e d'ufficio'."
dfac8ecd-c9d6-5967-b15c-e769fbbbddf5,Sono classificati qui i programmi e le qualifiche interdisciplinari in cui il maggior tempo di apprendimento previsto è dedicato ai servizi.
5289e033-0243-5e80-9c81-47a52424fb6a,"Capacità di comunicare attraverso la lettura, la scrittura, l'espressione orale e l'ascolto nella lingua madre e/o in una lingua straniera."
bc608559-3c32-5159-82d9-5127cfea608d,"Tutte le lingue morte, non più attivamente utilizzate, provenienti da vari periodi della storia, come il latino dell'Antichità, il medio inglese del Medioevo, il maya classico delle Americhe precoloniali e l'italiano rinascimentale della prima età moderna."
07503adb-846d-5998-8f3f-f3f549de3bea,"Comunicare, collaborare, mantenere rapporti e negoziare con altre persone, sviluppare soluzioni a problemi, creare piani o specifiche per la progettazione di oggetti e sistemi, comporre testi o musica, esibirsi per intrattenere un pubblico e trasmettere conoscenze ad altri."
93635dd9-cb50-51dc-b067-b747e92f5327,"Comunicare, collaborare, mantenere rapporti e negoziare con altre persone, sviluppare soluzioni a problemi, creare piani o specifiche per la progettazione di oggetti e sistemi, comporre testi o musica, esibirsi per intrattenere un pubblico e trasmettere conoscenze ad altri."
d9d4e1ba-e803-52b0-bcc0-5c6f89a342f2,"Comunicare, collaborare, mantenere rapporti e negoziare con altre persone, sviluppare soluzioni a problemi, creare piani o specifiche per la progettazione di oggetti e sistemi, comporre testi o musica, esibirsi per intrattenere un pubblico e trasmettere conoscenze ad altri."
23b682b3-97ed-504c-bca7-00e834c073fd,"Scambiare idee analizzando le questioni e gli interessi in gioco, consentire alle parti contrapposte di risolvere le controversie e raggiungere un accordo, oppure prendere decisioni per risolvere le controversie o amministrare la giustizia."
f998bbcc-087e-5674-8a0a-31531d04a5c7,"Scambiare idee analizzando le questioni e gli interessi in gioco, consentire alle parti contrapposte di risolvere le controversie e raggiungere un accordo, oppure prendere decisioni per risolvere le controversie o amministrare la giustizia."
39338f28-3396-5968-a33d-fdc91b433c41,"Negoziare e gestire contratti e accordi con altri riguardo a questioni quali prezzi, condizioni di servizio, condizioni di impiego, accesso a terreni e strutture."
88cc7c29-1da8-5828-948c-c0bdb8a53432,"Lavorare con due o più persone o gruppi distinti coinvolti in un disaccordo o in una controversia per giungere a un accordo, una composizione o un compromesso."
3da76393-5f43-56b8-8a19-6bb08448b716,Gestire i reclami provenienti da clienti o personale e rispondervi.
fe778eff-e7e4-5084-94d9-591418f67a6d,"Creare un piano o una specifica per la costruzione di un oggetto, un sistema o una struttura sulla base di concetti di design estetici e/o funzionali."
f3fff469-0223-5b1c-8183-7a8ecd6cd6f7,"Creare un piano o una specifica per la costruzione di un oggetto, un sistema o una struttura sulla base di concetti di design estetici e/o funzionali."
72bf246b-3a56-5591-b9d6-79913612164a,"Creare un piano o una specifica per la progettazione di sistemi informativi, videogiochi, database e reti, sistemi e applicazioni informatici."
c3895078-c566-5f19-bfff-16040f35594a,"Creare un piano o una specifica per la progettazione e lo sviluppo di sistemi, hardware, prodotti e componenti elettrici, elettronici o meccatronici."
9b446a6b-d4f5-5210-b1f3-351be90be3eb,Combinare idee innovative e creative per ideare nuove ricette per prodotti alimentari e bevande e per creare nuovi menù.
3c3e9b29-7220-5f40-8be2-1b638d04a135,"Creare un piano o una specifica per la progettazione e lo sviluppo di strutture fisiche quali edifici, infrastrutture urbane o spazi aperti."
cb931387-f7ad-5f64-af24-8fa73a5c3509,"Creare o eseguire un piano o una specifica per la progettazione di sistemi industriali, di materiali, di prodotti o di produzione, sulla base di concetti di design estetici e/o funzionali."
b426d776-1e09-52aa-a8d0-fffe2d20e1bb,"Creare e sviluppare rappresentazioni visive ed esposizioni, materiali didattici o promozionali, oppure progetti o performance artistici."
d2a5e9fb-8b3a-53f2-8032-fc9e596a3f33,"Creare e sviluppare rappresentazioni visive ed esposizioni, materiali didattici o promozionali, oppure progetti o performance artistici."
a9033933-2d7f-5511-850b-84fafe9a8cd9,"Creare, progettare e disporre elementi grafici, rappresentazioni visive, esposizioni, allestimenti o decorazioni."
4e13028b-aae9-5e1f-b863-eb999169b49c,"Creare e sviluppare materiali per scopi didattici, educativi, pubblicitari o promozionali"
3b69d06c-c3a5-55f8-971f-ae5ea51cf765,"Creare opere d'arte originali come quadri e sculture, oppure creare performance artistiche come danza e teatro per rappresentazioni dal vivo o registrate."
a33f0d91-ae01-5963-a6d2-524c93dc9376,"Scrivere testi o comporre musica, creando opere originali per quanto riguarda formato, stile e contenuto."
05d6bb57-5138-5754-bc75-b339b65f13bc,"Scrivere testi o comporre musica, creando opere originali per quanto riguarda formato, stile e contenuto."
2c728b07-2289-5797-ac4b-1b48cbadf073,Comporre e arrangiare musica.
4f6349c3-3ed7-5c91-9f5e-da88c96cb4ad,"Scrivere testi originali di natura creativa per scopi artistici, giornalistici, promozionali o simili."
0f34df86-58c9-535f-90a2-f3db743183e8,"Scrivere testi originali di natura principalmente funzionale, tecnica o accademica; effettuare l'editing di testi."
54b9508d-a0ca-5781-9143-4d47c237cc36,Svolgere attività per intrattenere un pubblico o migliorare le proprie capacità personali.
af76494f-b2bc-5773-8925-16bf44de1cf7,Svolgere attività per intrattenere un pubblico o migliorare le proprie capacità personali.
94d0746c-0619-5c85-90b3-8f3d554d1936,"Eseguire e praticare attività atletiche per finalità di forma fisica, competitive o artistiche."
01d06c13-1f81-5e4b-a52d-552e5a208dee,"Eseguire, praticare o provare musica, danza, teatro, cerimonie o altri tipi di performance (escluse le performance atletiche) per un pubblico dal vivo o nell'ambito di una sessione di registrazione."
a490504f-c866-5841-9af5-874d20f33594,Svolgere operazioni di gioco in case da gioco e partecipare a giochi d'azzardo.
22e8d156-6d57-518b-8208-d7de6ef81ad4,"Utilizzare più di una lingua o un dialetto per comunicare verbalmente o in forma scritta, o per tradurre da una lingua all'altra."
3d34f13f-0c6e-57a6-8db5-8b65d9467331,"Utilizzare più di una lingua o un dialetto per comunicare verbalmente o in forma scritta, o per tradurre da una lingua all'altra."
c57530d0-4c47-5e17-91c9-3c590292a5ae,"Comunicare con altri in una o più lingue o dialetti stranieri, in forma orale o scritta."
084fe2b2-5cb8-5ec3-8f7a-e14f8e712775,"Tradurre una lingua in un'altra lingua in forma scritta o orale. Abbinare parole ed espressioni ai loro corrispondenti nelle altre lingue, assicurandosi che il messaggio e le sfumature del testo originale siano preservati."
7acea6fe-adfe-566c-8fb9-2f8c0e8c2822,"Sviluppare alleanze, contatti o partenariati e scambiare informazioni con altri."
2ecb91d9-df8b-58f9-a594-6f8b80f698e7,"Sviluppare alleanze, contatti o partenariati e scambiare informazioni con altri."
fa351f73-7203-5e92-8cc7-cfa3194f63a9,"Comunicare con colleghi, clienti e altri gruppi esterni per diffondere informazioni su questioni, problemi e attività operative."
d1b83324-4041-5ac0-8904-5f5e2bc292a6,"Sviluppare alleanze, contatti o partenariati con colleghi, clienti e portatori di interesse."
8c9854e5-2277-5a7e-a122-97743b9e9e4a,"Presentare argomentazioni a favore di qualcosa, come una causa, un'idea o una politica, a beneficio di un'altra persona o di una comunità."
2790bbf0-f661-5eb0-a2ef-ae9a91c1960f,"Rivolgersi ad agenzie esterne, clienti e altre unità organizzative per facilitare lo scambio di informazioni. Collaborare e interagire con agenzie e reparti esterni e interni per adattare la tempistica e la natura delle attività."
751c9e11-896c-56c2-b5c0-c436a9c22a97,"Facilitare l'acquisizione di nuove conoscenze e competenze. Condurre e guidare individui e gruppi attraverso un processo in cui vengono loro insegnate le competenze e le conoscenze necessarie per la vita, per l'apprendimento futuro o per un particolare lavoro o insieme di lavori."
d34dd89c-1d8e-59ef-9ed0-82a467192b07,"Facilitare l'acquisizione di nuove conoscenze e competenze. Condurre e guidare individui e gruppi attraverso un processo in cui vengono loro insegnate le competenze e le conoscenze necessarie per la vita, per l'apprendimento futuro o per un particolare lavoro o insieme di lavori."
4758cfca-b35c-500e-9d8f-342b97844175,Istruire gli studenti nella teoria e nella pratica di materie accademiche o professionali.
a797901e-fdae-59ff-883b-093b1553038d,Insegnare ad altre persone procedure o standard di sicurezza.
311f908f-b300-5955-b6a1-15b9b700858d,"Formare dipendenti, studenti o clienti sulle procedure operative nel luogo di lavoro e dimostrare l'uso di attrezzature o prodotti."
38d473c7-9f89-52d2-bbe6-58d68b75d2fb,"Formare pazienti, operatori sanitari o assistenti su pratiche sanitarie o igieniche, procedure mediche o forma fisica."
94ff2e7d-9aba-54a6-8803-576c2f842162,"Aiutare attivamente individui o gruppi a migliorare i propri punti di forza, le competenze per la vita, le prestazioni, le capacità di apprendimento e la fiducia in sé stessi e a ottimizzare specifici metodi, competenze o abilità."
e2c8e715-62c2-53db-b90a-5777da48dc46,Presentare materiale orale o visivo a un pubblico al fine di fornire o interpretare informazioni.
956287f4-a497-5746-ab55-8b9d9cba5ca6,Presentare materiale orale o visivo a un pubblico al fine di fornire o interpretare informazioni.
38810a37-73b1-5f1e-9959-56a6884feb9a,Presentare a un pubblico informazioni di natura non tecnica.
82cdec5e-cbcc-58e1-b527-bd1bb2d665a1,"Presentare a un pubblico informazioni di natura tecnica o accademica, inclusa la presentazione dei risultati di ricerche."
9b32d5d7-7840-5df6-827a-d35833505efb,"Testimoniare, presentare prove o rappresentare clienti nel corso di procedimenti legali."
f6bef6bc-20c0-56df-9d86-ab0bd6f96e8e,"Fornire orientamento e consulenza per consentire l'assunzione di decisioni su compiti, situazioni e processi."
ebd38141-14e6-5056-9a0d-93ace4782036,"Fornire orientamento e consulenza per consentire l'assunzione di decisioni su compiti, situazioni e processi."
a0218ef3-d8bb-5e18-8f10-5f2e8f9058b2,"Discutere questioni legali con clienti, parti in causa o professionisti o personale legale. Spiegare e fornire consulenza ad altri su questioni, regolamenti, politiche o procedure legali."
f60c631c-7a48-5044-a512-0a6b006c6731,Spiegare informazioni finanziarie e fornire consulenza finanziaria.
6ece2175-74cc-5f28-a87d-2a68507fef26,Consigliare altri su prodotti o servizi spiegandone i dettagli tecnici.
7a8c5bab-da11-54f8-9bdd-4a55038761b7,"Spiegare informazioni mediche e sanitarie a pazienti o familiari e/o consigliarli su questioni mediche, di salute o di benessere."
932d0054-9e76-5a70-ae82-f15b737844d1,Fornire informazioni e consulenza sulla protezione dell'ambiente e sulla sostenibilità.
60477553-bdfd-5b18-bbdd-c66dad16f8f7,Fornire informazioni e consulenza sulle possibilità e sugli sviluppi tecnologici e sugli usi della tecnologia.
9902ea26-1efc-5e2a-aa38-7854d12218bc,Fornire informazioni e consulenza per migliorare l'efficienza della produzione e delle operazioni aziendali.
dc249710-970e-5ec2-99eb-cf13e90255e3,"Fornire informazioni, consulenza e orientamento su corsi di istruzione e formazione, metodi di insegnamento e apprendimento, carriere o ricerca di lavoro."
abf039a3-67ab-5151-862a-7646db5d3bb2,Promuovere e fornire informazioni e consulenza sulla salute e sicurezza nel luogo di lavoro.
b7723d5f-1108-552b-a258-7b9bc3793957,"Utilizzare strategie o tecniche di comunicazione per incoraggiare l'accettazione di beni, servizi o idee e per vendere o acquistare beni o servizi."
ec6c4d03-2a00-5e2b-92fe-07d27f219c08,"Utilizzare strategie o tecniche di comunicazione per incoraggiare l'accettazione di beni, servizi o idee e per vendere o acquistare beni o servizi."
3cdb4abb-a385-5973-a7fe-24cf2e0ad859,"Raccogliere ordini e vendere beni o servizi a individui, famiglie o imprese."
29d6bc2e-4504-5d81-a51c-d3c5aa1ac8c5,"Promuovere, pubblicizzare e commercializzare beni, servizi, programmi o politiche."
0f8728a8-2314-591b-877e-294e9c8a803a,"Acquistare e ordinare beni, servizi e forniture."
53e44282-0bc4-5db0-b2d9-148a19664d01,Porre domande e ascoltare gli altri per ottenere informazioni.
8cf5bf9d-8811-52d3-b903-7cad9ab0617e,Porre domande e ascoltare gli altri per ottenere informazioni.
09c8b19d-92a7-5d1a-9254-ecb98fd3a053,"Interagire verbalmente in modo formale, di solito mediante domande strutturate, per raccogliere informazioni, rilevare opinioni o determinare l'idoneità di individui a lavori, ruoli o compiti."
695ad9b0-b287-5925-9708-dcc60df98242,"Partecipare a discussioni al fine di individuare aspettative, requisiti, desideri, bisogni e problemi di clienti, colleghi, studenti e altri."
08bf9ea6-7147-5054-87c9-dad61d37d736,"Ascoltare attentamente ciò che dicono le altre persone, comprendendo con pazienza i punti esposti, formulando e ponendo domande appropriate, senza interrompere in momenti inopportuni."
54be44f9-d15a-54f6-99ff-4c1e09d55ff5,"Lavorare con altre persone, comprendendo e rispettando i ruoli e le competenze degli altri."
dcc2c76e-8d56-51be-80f4-45bf90f86756,"Lavorare con altre persone, comprendendo e rispettando i ruoli e le competenze degli altri."
d7f9f8fa-1287-5311-b401-aec68133e9a5,Lavorare con sicurezza all'interno di un gruppo in cui ciascuno svolge la propria parte al servizio dell'insieme. Comprendere e rispettare i ruoli e le competenze degli altri membri del team.
64b85679-bd81-5519-bef3-cda16ec2f691,"Impartire istruzioni e direttive a colleghi, subordinati o studenti o a membri del pubblico impiegando varie tecniche di comunicazione. Adattare lo stile di comunicazione al pubblico di destinazione affinché le istruzioni siano trasmesse come previsto."
d881cd6c-58ff-5ffa-b425-63aa87f1050b,"Fornire riscontri fondati sulle prestazioni di subordinati, colleghi e studenti, sia attraverso critiche sia attraverso apprezzamenti, in modo rispettoso, chiaro e coerente. Evidenziare tanto i risultati raggiunti quanto gli errori e istituire metodi di valutazione formativa."
e4b20083-d188-5d03-9857-7fcd6ffa5734,Reagire in modo positivo a opinioni e indicazioni valide e ben motivate riguardo al proprio lavoro.
67079e7c-27c7-51c3-86dc-ce9d399ab502,Seguire le istruzioni impartite verbalmente o per iscritto e attenersi a procedure standard o concordate.
513528be-c304-5ae9-932b-de0411f2141c,"Assistere e supportare colleghi, dirigenti, volontari e altri collaboratori nello svolgimento dei loro compiti o nelle operazioni di un'unità aziendale."
db274288-3625-502e-a259-406bf8d1dfa0,"Sviluppare e attuare soluzioni a problemi pratici, operativi o concettuali che emergono nell'esecuzione del lavoro in un'ampia gamma di contesti."
5a02ab1a-d655-52ad-9b00-a2d3e795eb6c,"Sviluppare e attuare soluzioni a problemi pratici, operativi o concettuali che emergono nell'esecuzione del lavoro in un'ampia gamma di contesti."
e23f3f52-240e-514e-8e85-11d42ba9c521,"Sviluppare soluzioni a problemi pratici, operativi o concettuali che emergono nell'esecuzione del lavoro in un'ampia gamma di contesti."
91324804-049e-5518-b44f-3eeb739eafea,"Attuare nuove procedure o processi aziendali per risolvere problemi pratici, operativi o concettuali che emergono nell'esecuzione del lavoro in un'ampia gamma di contesti."
51439e8a-d12c-59c4-a5af-f7372029150a,"Raccogliere, conservare, monitorare e utilizzare informazioni; condurre studi, indagini e test; tenere registrazioni; gestire, valutare, elaborare, analizzare e monitorare informazioni e proiettarne i risultati."
f69ea752-4c4b-511a-83f4-2cf796e92f79,"Raccogliere, conservare, monitorare e utilizzare informazioni; condurre studi, indagini e test; tenere registrazioni; gestire, valutare, elaborare, analizzare e monitorare informazioni e proiettarne i risultati."
deeef289-c838-5498-b6a0-fb83c06e3462,"Raccogliere, conservare, monitorare e utilizzare informazioni; condurre studi, indagini e test; tenere registrazioni; gestire, valutare, elaborare, analizzare e monitorare informazioni e proiettarne i risultati."
676aa2b8-0e2d-525b-b7da-44b83899e1b7,"Condurre studi, indagini ed esami per accrescere la conoscenza e la comprensione, diagnosticare problemi o individuare bisogni e requisiti."
3772dad3-05fe-5d3a-b2b3-e6b0121c6856,"Condurre studi, indagini ed esami per accrescere la conoscenza e la comprensione, diagnosticare problemi o individuare bisogni e requisiti."
892a93a3-2050-556e-8437-530a584a169a,"Condurre studi di ricerca, indagini o rilevazioni per accrescere la conoscenza e la comprensione in ambito accademico o aziendale."
98d796a7-33a8-52ae-9a91-d8b9215d9337,"Esaminare pazienti, persone decedute o animali per diagnosticare malattie fisiche e mentali, lesioni e condizioni mediche."
cab8c1b9-7fae-53b2-8095-2e79f4b1247c,"Leggere e interpretare documentazione quale progetti tecnici, schemi elettrici, piante architettoniche."
ab9c6e9b-49c8-5ec0-aaa4-c42186b2cba1,Svolgere indagini di polizia o forensi per accrescere le conoscenze relative ai reati.
83c459db-186b-5505-9853-a43286f6ceb5,"Tenere registrazioni di informazioni, transazioni e attività in formato digitale, cartaceo o di altro tipo."
416e7549-4b9c-510a-a8d5-4dfb6212c34a,"Tenere registrazioni di informazioni, transazioni e attività in formato digitale, cartaceo o di altro tipo."
d57a502c-c4bc-5155-8a91-57769ed4df30,"Preparare e tenere registrazioni e rendiconti standardizzati su transazioni, vendite, informazioni finanziarie e bilanci."
2bc0561b-0fd1-520b-ba4b-463db0a2916d,Registrare informazioni e preparare documentazione e rapporti standardizzati su questioni legali.
cb89498f-c119-5c75-a871-e8b4b3928fe5,"Preparare domande e tenere la documentazione standardizzata per il rilascio di contratti, licenze o permessi."
7845143c-bd71-5e0f-9cb5-cca0ac9723a0,"Tenere cartelle sanitarie e mediche e preparare rapporti standardizzati sullo stato di salute, sulle condizioni mediche o sui risultati di esami medici."
7823caf2-3631-5aa0-9c41-b13a5e90f1da,"Tenere le registrazioni necessarie a fini operativi, come quelle relative a personale, clienti, produzione e inventari di magazzino."
369d3f47-5909-5870-905a-ffb55b919fb8,"Preparare e mantenere documentazione e specifiche di progetti, attrezzature e procedure operative."
